,id,price
246,246,7.749013102377415
247,247,7.865927328800075
248,248,6.823215191352281
249,249,7.088172928980798
250,250,6.26470063219672
251,251,8.900631518404845
252,252,8.293569965745503
253,253,6.606113160346278
254,254,9.282773259808613
255,255,6.62116392515198
256,256,7.932410083738515
257,257,8.409360082310611
258,258,9.57352975717902
259,259,9.070970573224471
260,260,6.460499326601203
261,261,6.512358563966592
262,262,8.44865706467214
263,263,9.569360889973968
264,264,9.205177405341992
265,265,9.438142095566251
266,266,7.696529482173042
267,267,9.576177368124394
268,268,6.859697425329535
269,269,7.34634261530918
270,270,8.851730784752702
271,271,6.851937476602814
272,272,7.1053771485226545
273,273,6.764947883606823
274,274,6.843597515337112
275,275,8.501236066753728
276,276,7.783847200084661
277,277,7.580865693637204
278,278,9.354448780958725
279,279,8.569895105197935
280,280,7.794885257255367
281,281,7.95212345321869
282,282,8.161130879132484
283,283,6.671760880959314
284,284,6.680784019367375
285,285,8.726324100736473
286,286,9.516706344307192
287,287,7.5202478961838075
288,288,9.097708704008639
289,289,7.2321685005362095
290,290,7.715070911080137
291,291,7.791769513369155
292,292,8.205046855680974
293,293,6.253808364774628
294,294,8.641022117290845
295,295,8.242243695762598
296,296,7.760830224622481
297,297,6.464876800168769
298,298,7.486654945070086
299,299,6.648003817227589
300,300,6.207589117480105
301,301,8.849452369899728
302,302,7.040325347201369
303,303,8.213671851203436
304,304,8.593741294074592
305,305,8.045103678047932
306,306,6.437890783356861
307,307,9.27235078105741
308,308,7.735660351737996
309,309,8.61925678634514
310,310,7.809368559529659
311,311,8.046656428055247
312,312,8.780428698558353
313,313,6.8842297531142504
314,314,6.771283485323013
315,315,7.339868156318607
316,316,9.632593601664182
317,317,7.7260415113188845
318,318,7.865306963639794
319,319,9.091814632549264
320,320,6.212244755437861
321,321,7.077764421616914
322,322,7.073914138554583
323,323,9.241780805836381
324,324,8.736296292869179
325,325,6.55432318024244
326,326,8.408676731394621
327,327,9.042516755912523
328,328,6.763806885224438
329,329,8.654499984884183
330,330,7.99064853325592
331,331,8.192678088419148
332,332,8.481758835080123
333,333,8.077994915588919
334,334,8.492176598797155
335,335,9.265739965757115
336,336,8.575562258689265
337,337,8.429678197496344
338,338,9.109688866873213
339,339,8.795338550966598
340,340,9.168756292440586
341,341,6.8093832601316375
342,342,8.43660661588234
343,343,6.331495369004402
344,344,6.771309566474607
345,345,8.91928725332133
346,346,8.562199602417238
347,347,8.809809458192118
348,348,7.935357625934135
349,349,8.239869818193633
350,350,7.554973479435613
351,351,9.579723048610282
352,352,6.922581559960446
353,353,7.162484290413186
354,354,8.310543949699705
355,355,9.356429221697839
356,356,6.847840279840393
357,357,8.252947595289863
358,358,8.373196005585138
359,359,8.913552721468925
360,360,6.488592925223755
361,361,7.584106265811171
362,362,9.424078648864146
363,363,9.15366309173906
364,364,8.04545856729124
365,365,7.535478611531778
366,366,9.179838624381734
367,367,7.139281215639792
368,368,6.256089254307892
369,369,7.808925869608814
370,370,6.557213846639092
371,371,8.323764543264344
372,372,6.530222294154386
373,373,6.423057287623768
374,374,8.50429428851907
375,375,7.7179034358790455
376,376,7.096983709030036
377,377,9.128714939780885
378,378,6.730059594556027
379,379,6.710466032369245
380,380,7.01143920114644
381,381,8.83724998030531
382,382,7.454764886053491
383,383,8.690134832957758
384,384,8.007373521573763
385,385,6.534448448279475
386,386,8.821322856745873
387,387,7.740616452559865
388,388,6.469807966010063
389,389,8.287537883469811
390,390,9.131529759786785
391,391,8.046435496736203
392,392,8.90099705344315
393,393,8.151496752582501
394,394,7.478354698836047
395,395,6.654614001093595
396,396,9.16512188138146
397,397,8.860331635785181
398,398,7.457948737704751
399,399,7.220559567212221
400,400,9.328518881160624
401,401,6.907115972867448
402,402,8.746772401410709
403,403,8.468144024982447
404,404,6.424463413165925
405,405,6.613341495348407
406,406,6.635991654873249
407,407,8.47773616918607
408,408,6.639451401201602
409,409,7.880359257927871
410,410,7.161682287490772
411,411,6.628925014486201
412,412,6.535026276061507
413,413,8.300965356775334
414,414,6.962144327243842
415,415,6.6932410337598585
416,416,8.733589585960962
417,417,6.52430082796731
418,418,7.938098202491544
419,419,8.52898864231154
420,420,7.437757450865546
421,421,6.8641711755810535
422,422,7.916882108264645
423,423,6.555212140864267
424,424,6.810120641352522
425,425,6.837022673013054
426,426,9.195037042453908
427,427,9.319900254362352
428,428,9.404939634766373
429,429,6.496505427328467
430,430,8.840777025888478
431,431,6.715501519594671
432,432,8.075337061818207
433,433,6.405212907004461
434,434,8.839505580280832
435,435,6.343351212013542
436,436,7.912616316986757
437,437,8.482615288053466
438,438,6.33622676775374
439,439,8.894902997385335
440,440,7.865210757627697
441,441,6.851587955176991
442,442,6.773775140838172
443,443,8.283103357245274
444,444,6.446576088061137
445,445,8.653016040001445
446,446,6.98537036465822
447,447,6.718286044639629
448,448,7.613984760338141
449,449,9.345509207717319
450,450,9.521508162577325
451,451,8.647688484986999
452,452,6.756524400042695
453,453,6.988261049748285
454,454,8.869529251400127
455,455,8.477504352800327
456,456,6.26470063219672
457,457,7.787533400206827
458,458,8.473631354632241
459,459,9.486978225290985
460,460,6.820626246185114
461,461,6.477163961511283
462,462,8.86122178521933
463,463,6.488592925223755
464,464,8.870939441080292
465,465,8.645570702710117
466,466,7.8727423777431484
467,467,6.506666334043916
468,468,6.33622676775374
469,469,7.348577134058699
470,470,7.690240301790706
471,471,7.122839769973298
472,472,8.497098444175556
473,473,6.5902623354753835
474,474,7.6973364937264765
475,475,6.698505704674024
476,476,8.84706097786867
477,477,6.8395398635981985
478,478,7.68134985293663
479,479,7.680675564599097
480,480,6.489142300661443
481,481,7.546415449371088
482,482,7.748933873945501
483,483,6.903772243356637
484,484,7.909794989973842
485,485,6.435783510226858
486,486,8.878701675938725
487,487,8.197868359296237
488,488,7.900111478442083
489,489,8.270279512481833
490,490,7.704086621108019
491,491,6.477014909449329
492,492,9.040866906371424
493,493,6.3847637171476395
494,494,9.06117168731938
495,495,8.235668568724792
496,496,8.123349281663165
497,497,8.66162094884825
498,498,8.38170228868367
499,499,9.168756292440586
500,500,6.674969189499699
501,501,8.301282160721806
502,502,6.619272044869584
503,503,8.345189172995877
504,504,6.501929141014283
505,505,8.582791424723
506,506,6.98537036465822
507,507,7.584106265811171
508,508,8.55549678310547
509,509,6.733133697071392
510,510,6.67392771202884
511,511,7.448625324394072
512,512,8.322998481488305
513,513,6.7355988247185214
514,514,8.137819087369104
515,515,9.405450284675329
516,516,6.406882262947889
517,517,7.508575151869294
518,518,8.57559038931589
519,519,6.250557166880902
520,520,7.287076988798775
521,521,6.484850024898904
522,522,9.05331211368827
523,523,8.429678197496344
524,524,6.719150220493316
525,525,6.633397581339643
526,526,6.710662513894346
527,527,8.562199602417238
528,528,7.847192612045321
529,529,8.957812333358559
530,530,6.660355214360007
531,531,8.335682545109332
532,532,7.600845273002242
533,533,9.064173224373524
534,534,7.719812760662436
535,535,7.929446913052192
536,536,9.13604405140078
537,537,6.763549617747886
538,538,6.9079703420874425
539,539,8.087364399919622
540,540,7.504138768005455
541,541,7.399544583359323
542,542,9.386884571159564
543,543,7.8311209230989105
544,544,7.199072496878294
545,545,7.010006283574807
546,546,8.731620370319762
547,547,6.970703766610095
548,548,8.625756633869033
549,549,7.649119652413778
550,550,6.9392474622719575
551,551,6.860308777348491
552,552,9.312001182397534
553,553,8.874333290304522
554,554,9.107175084881213
555,555,7.792412850577219
556,556,8.320017955625778
557,557,6.39403446214441
558,558,6.978851784809505
559,559,6.8322930581428905
560,560,8.716781797560131
561,561,7.354308346929295
562,562,6.6014696297635025
563,563,8.841269049985158
564,564,7.879927044775038
565,565,6.867553205584052
566,566,7.130077586482297
567,567,8.077354974272975
568,568,7.83583349066659
569,569,6.568330859344427
570,570,8.428108942872885
571,571,6.801275319925814
572,572,6.635991654873249
573,573,8.267242645278067
574,574,7.774107408041975
575,575,9.263313130520547
576,576,7.550225039830404
577,577,7.841752553217332
578,578,7.523933212421947
579,579,8.417981730358548
580,580,6.279602697659316
581,581,6.256089254307892
582,582,7.457735545615136
583,583,6.595347940193266
584,584,6.208070768482359
585,585,6.235864177316221
586,586,6.4292548004092565
587,587,9.596169954681143
588,588,6.492214402705365
589,589,7.548012511740605
590,590,6.428641885748796
591,591,6.848243622576812
592,592,6.428539650929224
593,593,7.608605221728963
594,594,7.909609201531535
595,595,6.413509445294317
596,596,8.735706533222874
597,597,7.348577134058699
598,598,6.4103903341142345
599,599,8.64560559591584
600,600,7.561786354054885
601,601,6.345364773135849
602,602,6.665540498187151
603,603,9.256448436144368
604,604,8.214482370234782
605,605,6.756883439982038
606,606,8.304809518339942
607,607,6.613341495348407
608,608,6.881150697236495
609,609,7.506242875334557
610,610,6.934697058069617
611,611,7.651167058284229
612,612,7.752237941155304
613,613,6.839728719195671
614,614,6.674969189499699
615,615,8.35347497006864
616,616,6.508062391076831
617,617,8.131116268057337
618,618,6.687499366635142
619,619,6.643363847623537
620,620,6.810120641352522
621,621,8.86337597491246
622,622,9.614543436768116
623,623,7.134209519360379
624,624,7.547603443198232
625,625,6.961194209988339
626,626,6.446579181095592
627,627,9.155599100649292
628,628,7.148793944574929
629,629,9.501846224678388
630,630,7.0781662107317675
631,631,7.418655254913644
632,632,8.127676523719735
633,633,8.607238855391813
634,634,6.58085317237972
635,635,7.261189605813375
636,636,8.02165798203558
637,637,8.723030350035827
638,638,6.794826986170442
639,639,8.499245030431743
640,640,7.595034389405859
641,641,8.566901678170142
642,642,9.599702872981176
643,643,8.244195206406406
644,644,8.516064909746564
645,645,7.106902075690589
646,646,8.42056406321755
647,647,7.006313678389962
648,648,8.558070854316876
649,649,7.688013537160838
650,650,6.279602697659316
651,651,6.19918029424882
652,652,9.15389391368928
653,653,6.360751042859974
654,654,7.938025957474169
655,655,6.822043337566407
656,656,8.571770525127562
657,657,9.277919458957216
658,658,7.704669932696869
659,659,6.38409927026481
660,660,6.5640861243194015
661,661,8.494385775515175
662,662,6.536544828570887
663,663,7.615709446360454
664,664,8.454193645259892
665,665,8.593984385106959
666,666,6.512358563966592
667,667,6.5752041175088065
668,668,6.765706091702839
669,669,9.615379662117642
670,670,6.480871070348428
671,671,8.370600299960248
672,672,6.6984743373234785
673,673,7.556927565701577
674,674,8.694752365450512
675,675,6.413033209070044
676,676,6.8322930581428905
677,677,8.628763749324255
678,678,6.406796196823349
679,679,8.322998481488305
680,680,8.377684045899391
681,681,7.504138768005455
682,682,8.23199995271322
683,683,8.587433103960468
684,684,7.143286718224785
685,685,8.432878300221843
686,686,8.253561013807303
687,687,6.7634917283344045
688,688,8.395640931131496
689,689,9.185102516450728
690,690,6.268699096014396
691,691,8.218213321948614
692,692,8.193893949482371
693,693,6.856411226854332
694,694,9.22682671351403
695,695,6.528184300967425
696,696,6.720917946918039
697,697,7.64253312875635
698,698,8.950121433342451
699,699,7.972166664598543
700,700,6.426788738160508
701,701,8.472957802287983
702,702,6.546982441436452
703,703,8.374433873122783
704,704,8.82084520642318
705,705,6.904507405335552
706,706,6.9689903920263045
707,707,7.925858315430865
708,708,7.9036443601318
709,709,6.075952115793673
710,710,6.52430082796731
711,711,7.247047922480251
712,712,6.914780078926776
713,713,8.218579054463396
714,714,8.269044541808066
715,715,8.603956502549797
716,716,7.573338646852924
717,717,7.230146729959134
718,718,7.662759927764038
719,719,6.918704483256209
720,720,6.847840279840393
721,721,7.051140441019569
722,722,7.487827232231721
723,723,6.453749393159103
724,724,6.304806200852998
725,725,9.517686461209907
726,726,7.860487286249247
727,727,7.69437544510974
728,728,6.659927232292771
729,729,6.638143662139191
730,730,6.977395296144121
731,731,6.64535833796852
732,732,8.022215741603366
733,733,6.977953789463213
734,734,7.935357625934135
735,735,8.842048212002574
736,736,9.465957334485399
737,737,9.709328545220044
738,738,7.0572028765432036
739,739,7.88353050452467
740,740,8.556830391179751
741,741,7.586795115852347
742,742,7.55243557948588
743,743,6.970703766610095
744,744,6.62160667247594
745,745,8.358498826094504
746,746,8.186649868253214
747,747,8.79319104962594
748,748,8.213547070601647
749,749,9.059970208483643
750,750,7.468069344560345
751,751,8.751280657787655
752,752,8.478893678999071
753,753,7.267701077820574
754,754,6.682069385816294
755,755,7.113137097249376
756,756,9.279343579103813
757,757,6.423941179362026
758,758,6.5658364162917975
759,759,7.335589427302388
760,760,7.118008125017478
761,761,9.669861557289936
762,762,7.739614873430728
763,763,7.866206576480164
764,764,6.4408118867792155
765,765,7.812940581692896
766,766,9.591735873369839
767,767,8.82521958138943
768,768,7.602239291767871
769,769,6.773775140838172
770,770,8.33985755837355
771,771,8.245384000371512
772,772,8.044896567898622
773,773,8.892644316780066
774,774,8.964531382042805
775,775,9.59858731049006
776,776,8.451664180127363
777,777,6.676915223225935
778,778,7.592321274332093
779,779,8.562280841525038
780,780,9.55143972875732
781,781,6.564973795365813
782,782,6.634348294656828
783,783,6.259405503882005
784,784,7.34422536613827
785,785,8.404115422523944
786,786,9.282960890884947
787,787,8.670421888183833
788,788,7.89466239083415
789,789,8.632538433398196
790,790,8.50809876144449
791,791,7.549503891242668
792,792,6.534448448279475
793,793,6.918922833361423
794,794,7.115521278286678
795,795,6.710466032369245
796,796,6.365533102364958
797,797,8.549014796679552
798,798,7.4101295150787765
799,799,8.459739928779655
800,800,8.432641489445604
801,801,6.554518658038341
802,802,8.091016237732731
803,803,6.981173912737082
804,804,8.516494052745548
805,805,7.087011222174775
806,806,9.68694588422959
807,807,8.759351854782667
808,808,7.9104241784618115
809,809,6.800144691601368
810,810,8.499125630155996
811,811,9.55542118511388
812,812,8.52017180579374
813,813,6.508639224203693
814,814,6.6014696297635025
815,815,8.77791514149737
816,816,9.075036690391528
817,817,8.473042089238884
818,818,7.567599464147286
819,819,6.801164967767843
820,820,7.349034901985965
821,821,8.43715517465356
822,822,9.541541511981652
823,823,6.195686361409361
824,824,7.132173248268156
825,825,7.506412832741462
826,826,9.396752219416925
827,827,7.979383126422414
828,828,9.556883883953693
829,829,6.865524950330571
830,830,8.990904757604067
831,831,9.07412668349524
832,832,9.214974220997977
833,833,7.872276280192765
834,834,8.395152838249217
835,835,7.1813966291880105
836,836,7.474260273478484
837,837,8.52051586875951
838,838,9.641956487293248
839,839,8.483800117986197
840,840,6.818152027601071
841,841,6.644219160192351
842,842,8.12426327905745
843,843,8.940734522317737
844,844,6.477630307246785
845,845,8.852405175646386
846,846,7.6442620930481855
847,847,6.535026276061507
848,848,7.830294593406384
849,849,7.169354489410542
850,850,9.30722759621593
851,851,7.629647856275371
852,852,8.503858760180451
853,853,8.423667513507548
854,854,7.646590187281248
855,855,7.553843778949088
856,856,7.577481937725203
857,857,8.682749857192055
858,858,6.510322247659862
859,859,8.405742784745113
860,860,8.959581282620201
861,861,6.72918290440933
862,862,8.43856641897487
863,863,7.854413203925746
864,864,7.371390977047806
865,865,6.176337107235776
866,866,6.803272961335713
867,867,7.595013956432424
868,868,6.690160467177979
869,869,6.74305903309465
870,870,6.6505626234950235
871,871,8.54535662015112
872,872,6.643511743364445
873,873,7.226614036475043
874,874,7.41434474640503
875,875,7.254886848678528
876,876,8.012774906655304
877,877,9.635321270759121
878,878,9.021430114115267
879,879,6.506522476295757
880,880,8.08093540635616
881,881,6.472515544876897
882,882,9.631002668847707
883,883,7.102026557944169
884,884,6.582117521951933
885,885,7.844787158149442
886,886,6.538863559679954
887,887,7.573338646852924
888,888,6.830320951816358
889,889,8.929221123763982
890,890,9.599702872981176
891,891,7.954376801638178
892,892,7.235184961897192
893,893,8.404712299187592
894,894,8.19312156568601
895,895,8.358376412786953
896,896,6.582048497174597
897,897,7.864978814527239
898,898,6.282599018981507
899,899,6.643363847623537
900,900,7.041502353194019
901,901,9.112797516514155
902,902,7.9888397250727055
903,903,8.067059286692652
904,904,8.870885207623175
905,905,7.495147897829171
906,906,7.407077224331345
907,907,6.918704483256209
908,908,6.4215325207833365
909,909,8.289366829843772
910,910,6.381852562580892
911,911,7.370249496866257
912,912,9.066594406198796
913,913,6.8794655864926915
914,914,7.129864935386544
915,915,9.556832145078832
916,916,6.49396120680713
917,917,6.65142200745912
918,918,6.391788970219116
919,919,7.489690560924156
920,920,7.506412832741462
921,921,6.13941180897363
922,922,9.548031584663216
923,923,6.5716601600138675
924,924,6.767993979287245
925,925,6.72365081698234
926,926,9.012849039942587
927,927,9.488705520015767
928,928,7.1266318175918855
929,929,6.897877309089498
930,930,8.484176190889041
931,931,8.634981466177265
932,932,9.258635667420993
933,933,8.465703014414279
934,934,6.373643171442807
935,935,6.3400265391178445
936,936,9.115710204677448
937,937,9.027704463031519
938,938,8.440162290108782
939,939,8.849452369899728
940,940,7.510971633052357
941,941,8.387238869271421
942,942,8.55764470723649
943,943,8.750123763561342
944,944,8.46242744563303
945,945,7.967490892462323
946,946,8.554744481475195
947,947,6.582117521951933
948,948,7.643519029699264
949,949,6.634962874943886
950,950,8.401402357983299
951,951,6.106282702913366
952,952,7.307490512300172
953,953,8.584040198234254
954,954,6.34478263003979
955,955,8.760830140103854
956,956,8.647324715875506
957,957,6.721507546897117
958,958,7.61971576103417
959,959,8.817963527016357
960,960,7.794885257255367
961,961,7.598173409241187
962,962,7.310339783111645
963,963,9.156526026096909
964,964,8.347606528804794
965,965,6.535026276061507
966,966,7.506412832741462
967,967,8.075337061818207
968,968,6.8084682555549545
969,969,9.50361902446763
970,970,7.295131097365314
971,971,6.322183885782124
972,972,7.851620413838039
973,973,6.421494851682535
974,974,9.580247730969136
975,975,8.180296772660606
976,976,6.628994039263537
977,977,9.282512081235511
978,978,6.637052408516393
979,979,8.831764899379134
980,980,8.350843927516262
981,981,8.54756124153361
982,982,9.600276803948375
983,983,6.338283927413216
984,984,9.60660948708281
985,985,8.70971211051123
986,986,8.648863051630125
987,987,7.211084750637904
988,988,8.045103678047932
989,989,6.7889117736336475
990,990,7.667187661634992
991,991,7.438282465827959
992,992,8.825692885806198
993,993,8.970900546110016
994,994,6.892155953219305
995,995,8.542985837156813
996,996,6.23195618553126
997,997,7.601178552194925
998,998,6.9593060398051545
999,999,7.387728278556435
1000,1000,6.6932410337598585
1001,1001,9.175411279230664
1002,1002,8.013697494624944
1003,1003,7.578543562975755
1004,1004,6.389072900981272
1005,1005,7.808667630378688
1006,1006,9.486978225290985
1007,1007,8.587604786543679
1008,1008,6.634962874943886
1009,1009,6.703080517214706
1010,1010,6.74703089154427
1011,1011,6.6600084107601605
1012,1012,7.409711845995088
1013,1013,7.786335883522477
1014,1014,6.441137654297534
1015,1015,6.900602023272489
1016,1016,6.721576571674452
1017,1017,9.20413810577984
1018,1018,8.60620508650251
1019,1019,8.21905670478609
1020,1020,8.734702481159056
1021,1021,7.824090339700785
1022,1022,6.1659186125428675
1023,1023,8.477108153511008
1024,1024,7.570685001464613
1025,1025,6.84780249825563
1026,1026,8.036083715990072
1027,1027,6.613341495348407
1028,1028,7.861932270230353
1029,1029,7.122119520207376
1030,1030,6.825912133707847
1031,1031,6.613341495348407
1032,1032,7.008058676750483
1033,1033,8.40906224346539
1034,1034,6.238467336348885
1035,1035,6.343351212013542
1036,1036,6.764947883606823
1037,1037,7.122061507096922
1038,1038,6.794896010947777
1039,1039,6.582795597598027
1040,1040,8.16829232924637
1041,1041,9.577510859867594
1042,1042,7.174347250996244
1043,1043,8.46242744563303
1044,1044,7.30954884272976
1045,1045,9.40458494421625
1046,1046,8.364635949970808
1047,1047,7.803618372291361
1048,1048,9.081241373071727
1049,1049,8.795368541257092
1050,1050,8.789230349309634
1051,1051,7.873587616911571
1052,1052,6.331897311085486
1053,1053,8.276769055009725
1054,1054,8.610629649800606
1055,1055,7.65892700701095
1056,1056,7.851995848116829
1057,1057,9.124015419162314
1058,1058,7.510545544325081
1059,1059,8.865617462568819
1060,1060,8.140495197037056
1061,1061,7.759745027952852
1062,1062,7.325121467873786
1063,1063,6.5287792618803895
1064,1064,7.245149935372858
1065,1065,6.9304138191431415
1066,1066,9.670164606958338
1067,1067,6.71039700759191
1068,1068,8.172354602507479
1069,1069,8.592145811462151
1070,1070,7.234083339755733
1071,1071,6.200119989201325
1072,1072,8.773970301071982
1073,1073,6.807665371079757
1074,1074,6.689261484397415
1075,1075,8.560498846962671
1076,1076,6.956809464334076
1077,1077,6.363008232025728
1078,1078,6.375907537836333
1079,1079,8.843094757752004
1080,1080,7.938098202491544
1081,1081,6.99260913765027
1082,1082,8.735706533222874
1083,1083,7.073992299180111
1084,1084,8.785443096871102
1085,1085,6.410190771908609
1086,1086,8.513650253328775
1087,1087,7.553843778949088
1088,1088,8.530978700568571
1089,1089,6.360001014937968
1090,1090,6.599399900239172
1091,1091,8.60620508650251
1092,1092,6.753563237715264
1093,1093,8.584040198234254
1094,1094,6.456374627539674
1095,1095,9.526259008889602
1096,1096,7.856925806354251
1097,1097,6.386882829645259
1098,1098,6.660281972651008
1099,1099,7.5459488518607705
1100,1100,7.120434649860369
1101,1101,9.179362949196259
1102,1102,8.337819598441968
1103,1103,9.645736545480721
1104,1104,8.402198619053845
1105,1105,6.920391466537545
1106,1106,9.569334429592683
1107,1107,9.593192290276322
1108,1108,6.613997764319999
1109,1109,8.150209894966897
1110,1110,8.157212735552255
1111,1111,7.11706874551122
1112,1112,6.713963864366961
1113,1113,6.682275050505236
1114,1114,9.583180346643797
1115,1115,7.20673499650661
1116,1116,6.596932879696175
1117,1117,8.981970954973928
1118,1118,7.909609201531535
1119,1119,9.194515847375202
1120,1120,9.584423412064313
1121,1121,7.246658995571666
1122,1122,6.81512073513922
1123,1123,7.6809437907024165
1124,1124,7.1418744670834275
1125,1125,8.671813790792585
1126,1126,6.680525953949538
1127,1127,6.916856714898253
1128,1128,9.113915366991565
1129,1129,7.8119855217834155
1130,1130,9.110041594106129
1131,1131,8.628763749324255
1132,1132,7.535478611531778
1133,1133,6.621688688269384
1134,1134,6.64073129034056
1135,1135,8.81086731549071
1136,1136,9.458131286371826
